id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"7d814d51552b45e2bfe17e4edf417131","jacobfrance","Fri, 06 Mar 2020 16:46:50 GMT","Fri, 17 May 2024 13:15:41 GMT","Percentage of Population aged 16-19 in School and/or Employed","Feature Service","The percentage of persons aged 16 to 19 who are in school and/or are employed out of all persons in their age cohort. Please note: due to the nature 
of this indicator, do not compare changes over time. This indicator can 
only be used as a point in time ""snapshot"". For more information, please
visit the U.S. Census page on Comparing ACS Datahttps://www.census.gov/programs-surveys/acs/guidance/comparing-acs-data.html. Source: American Community Survey Years Available: 2006-2010, 2007-2011, 2008-2012, 2009-2013, 2010-2014, 2011-2015, 2012-2016, 2013-2017, 2014-2018, 2015-2019, 2016-2020, 2017-2021, 2018-2022","education","The percentage of persons aged 16 to 19 who are in school and/or are employed out of all persons in their age cohort.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Sclemp/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"9440cf61a26f48ebbc1bbf8a878694c1","baltimore_city","Wed, 24 May 2023 21:51:37 GMT","Wed, 24 May 2023 22:29:59 GMT","2014 Housing Market Typology","Feature Service","This dataset represents indicators of local housing market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources.","Housing,Housing Development,Census,Market,ForClosure,Neighborhood,Development,Geographic","This dataset represents indicators of local housing market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/Housing_Market_Typology_2014/FeatureServer","public","none","Baltimore City","-76.71222972114154,39.196616009928675,-76.52777950989817,39.37279550802247",""
"93884de333ae43118871ca47624eb31c","baltimore_city","Tue, 16 Feb 2021 19:25:29 GMT","Thu, 05 Sep 2024 18:08:34 GMT","Towing","Feature Service","This dataset represents information about towed vehicles and the locations to retrieve vehicles within the City of Baltimore.","Towing,Transportation,Impound,Storage,Vehicle,Tow,Violation,Tow Truck,Car","This dataset represents information about towed vehicles and the locations to retrieve vehicles within the City of Baltimore.","","","","en-us","https://opendata.baltimorecity.gov/egis/rest/services/NonSpatialTables/Towing/FeatureServer","public","none","Baltimore City","",""
"3eeedf54bfbb42c59b1c8594631ea546","baltimore_city","Wed, 05 Oct 2022 18:02:45 GMT","Wed, 05 Oct 2022 18:09:31 GMT","Police Department - Baltimore, Maryland Incident Report 10/1/2022","PDF","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 10/1/2022. For any questions related to this data set please contact the Baltimore Police Department at https://www.baltimorepolice.org/contact-baltimore-police-department","Police,Incident,Report,Public Safety,Police Department,Crime","This document contains city wide crime incident data for the week ending 10/1/2022.","","","",,,"public","none","Baltimore City","-76.7147999999715,39.25959999998531,-76.52249999997153,39.340999999985314",""
"54544a558cc54cc78c27f6be1655b05b","baltimore_city","Tue, 31 May 2022 16:34:10 GMT","Tue, 31 May 2022 16:36:09 GMT","Police Department - Baltimore, Maryland Incident Report  5/31/2022","PDF","This document contains police department incident report citywide in the city of Baltimore.","Police,Incident,Department,Public Safety","","","","This work is licensed under a Creative Commons Attribution 3.0 Unported License.",,,"public","CC-BY-3.0","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"46f3a0e726d04ab49732c82487b22c90","baltimore_city","Tue, 18 Apr 2023 16:36:56 GMT","Tue, 18 Apr 2023 16:36:56 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 04/15/2023","PDF","","Police,Department,Public Safety","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 04/15/2023. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.71479999997021,39.25959999998464,-76.52249999997024,39.340999999984646",""
"4d999d218708458397b6fe6587fd2372","baltimore_city","Tue, 20 Sep 2022 17:54:37 GMT","Wed, 05 Oct 2022 18:12:54 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 9/17/2022","PDF","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 9/17/2022. For any questions related to this data set please contact the Baltimore Police Department at https://www.baltimorepolice.org/contact-baltimore-police-department","Crime,Incident,Report,Police,Police Department","This document contains citywide crime incident reports from the Baltimore Police Department for the City of Baltimore.","","","",,,"public","none","Baltimore City","",""
"7358184b8e2840d4a19766dcd2c28199","jacobfrance","Thu, 19 Mar 2020 16:22:24 GMT","Thu, 27 Apr 2023 16:49:12 GMT","Public Art per 1,000 Residents","Feature Service","The number of works of public art per 1,000 residents. These works include, but are not exclusive to, murals, monuments, sculptures, mosaics, and stained glass. The Baltimore Office of Promotion and the Arts tracks works created through the 1% for Public Art and Baltimore Mural Programs and maintains general inventories of public art and murals. Additional inventories of public art exist, but not at a comprehensive citywide scale and hence cannot be broken down into cross-neighborhood analyses. Source: Baltimore Office of Promotion & the Arts Years Available: 2015, 2016, 2017, 2018, 2019, 2020, 2021","arts, 2015, 2016, 2017, 2018, 2019, 2020, 2021, art & culture","The number of works of public art per 1,000 residents. These works include, but are not exclusive to, murals, monuments, sculptures, mosaics, and stained glass.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Publart/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383281496,-76.52895084597277,39.37256605526499",""
"81bc2de5c44e4200b8f0fb8842bef387","baltimore_city","Wed, 11 Jan 2023 15:12:54 GMT","Wed, 11 Jan 2023 15:12:54 GMT","Police Department -Baltimore, Maryland Incident Report Week Ending 01/07/2022","PDF","","Crime,Incident,Report","This document contains citywide crime incident reports from the Baltimore Police Department  for the City of Baltimore for the week ending 01/07/2022. For any questions related to this data set please contact the Baltimore Police Department","","","",,,"public","none","Baltimore City","-76.7147999999715,39.25959999998531,-76.52249999997153,39.340999999985314",""
"6d79c352de3b44858076c27f9b81cff6","baltimore_city","Wed, 30 Mar 2022 03:12:50 GMT","Wed, 30 Mar 2022 03:19:34 GMT","Police Department - Baltimore, Maryland Incident Report 3/28/2022","PDF","This document contains police department incident report citywide in the city of Baltimore.","Police,Incident,Public  Safety,Report","","","","This work is licensed under a Creative Commons Attribution 3.0 Unported License.",,,"public","CC-BY-3.0","Baltimore City","-8539852.472304652,4758925.557563297,-8518445.734225107,4770635.271085186",""
"821e72d8c9174583a59580c1b746c10d","jacobfrance","Wed, 25 Mar 2020 14:48:42 GMT","Wed, 14 Jul 2021 17:03:23 GMT","Percentage of Students who Met or Exceeded PARCC Algebra II","Feature Service","The percentage of high school students who have met or exceeded expectations on PARCC Algebra II exams out of all high school students that took the exam in the school year. Source: Baltimore City Public School System Years Available: 2015, 2016, 2017","education,2015,2016,2017","The percentage of high school students who have met or exceeded expectations on PARCC Algebra II exams out of all high school students that took the exam in the school year.","","Baltimore Neighborhood Indicators Alliance - Jacob France Institute (bniajfi.org)","","en-us","https://services1.arcgis.com/mVFRs7NF4iFitgbY/arcgis/rest/services/Palg2/FeatureServer","public","none","Baltimore Neighborhood Indicators Alliance","-76.71209692528068,39.197164383596785,-76.52895092488556,39.37256605526499",""
"77cb2cfeb9794971af2883114a1b45bf","baltimore_city","Tue, 23 May 2023 18:58:10 GMT","Thu, 23 May 2024 20:22:33 GMT","2011 Housing Market Typology","Feature Service","This dataset represents indicators of local housing market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources.","Housing & Development,Housing,Census,Geography,Market,Foreclosure,Neighborhood,Development","This dataset represents indicators of local housing market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/2011_Housing_Markey_Typology_New/FeatureServer","public","none","Baltimore City","-76.7115622315845,39.19721886516185,-76.529390156818,39.37222788639812",""
"76a89d3fc9674eb791bba9ecadca40bc","baltimore_city","Thu, 01 Jun 2023 16:23:29 GMT","Fri, 02 Jun 2023 21:15:22 GMT","Buildings Footprint","Feature Service","","Community,Buildings,Housing & Development,Footprint,Geographic","This dataset has not been fully reviewed and updated since 2010. Minor changes have been made to the dataset but this dataset does not accurately represent all current building outlines within the City of Baltimore.","","","","en-us","https://services1.arcgis.com/UWYHeuuJISiGmgXx/arcgis/rest/services/buildings/FeatureServer","public","none","Baltimore City","-76.71388790584695,39.196206199059745,-76.48056809694768,39.44764062436287",""
